"No.","Time","Source","Destination","Protocol","Length","Info"
"36044","2016-09-27 00:48:37.667220","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"36066","2016-09-27 00:48:44.987024","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"36071","2016-09-27 00:48:46.275946","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"36176","2016-09-27 00:49:04.696104","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"36222","2016-09-27 00:49:08.172570","192.168.1.240","206.108.0.132","NTP","90","NTP Version 4, client"
"36247","2016-09-27 00:49:13.303244","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"36329","2016-09-27 00:49:31.721259","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"36365","2016-09-27 00:49:40.328940","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"36463","2016-09-27 00:49:58.443148","192.168.1.240","206.108.0.132","NTP","90","NTP Version 4, client"
"36465","2016-09-27 00:49:58.745431","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"36516","2016-09-27 00:50:07.356031","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"36612","2016-09-27 00:50:22.694881","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"36630","2016-09-27 00:50:25.775661","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"36668","2016-09-27 00:50:34.377837","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"36735","2016-09-27 00:50:43.082876","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1baf A www.example.com"
"36736","2016-09-27 00:50:43.083047","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xa858 AAAA www.example.com"
"36743","2016-09-27 00:50:43.258848","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1403 A www.example.net"
"36744","2016-09-27 00:50:43.258998","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7c00 AAAA www.example.net"
"36754","2016-09-27 00:50:43.424065","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf765 A www.example.org"
"36755","2016-09-27 00:50:43.424215","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x60c6 AAAA www.example.org"
"36811","2016-09-27 00:50:50.848956","192.168.1.240","192.168.1.1","DNS","88","Standard query 0xd43f A device-metrics-us.amazon.com"
"36847","2016-09-27 00:50:52.802777","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"36890","2016-09-27 00:51:01.411886","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"36997","2016-09-27 00:51:19.830296","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"37018","2016-09-27 00:51:20.959346","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"37079","2016-09-27 00:51:28.429228","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"37123","2016-09-27 00:51:35.140149","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"37199","2016-09-27 00:51:46.857817","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"37254","2016-09-27 00:51:55.456416","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"37332","2016-09-27 00:52:13.884787","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"37381","2016-09-27 00:52:22.482824","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"37447","2016-09-27 00:52:40.913834","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"37503","2016-09-27 00:52:49.509049","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"37578","2016-09-27 00:53:07.940942","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"37652","2016-09-27 00:53:16.535245","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"37759","2016-09-27 00:53:34.970535","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"37802","2016-09-27 00:53:43.563285","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"37955","2016-09-27 00:54:01.996474","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38003","2016-09-27 00:54:04.446402","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"38044","2016-09-27 00:54:10.588221","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38132","2016-09-27 00:54:29.023810","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38155","2016-09-27 00:54:37.615829","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38256","2016-09-27 00:54:56.051027","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38285","2016-09-27 00:55:03.674347","192.168.1.240","206.108.0.132","NTP","90","NTP Version 4, client"
"38289","2016-09-27 00:55:04.636729","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38370","2016-09-27 00:55:23.074049","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38400","2016-09-27 00:55:31.664000","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38464","2016-09-27 00:55:42.125238","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x4121 A www.example.com"
"38465","2016-09-27 00:55:42.125409","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd63c AAAA www.example.com"
"38476","2016-09-27 00:55:42.300791","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x422e A www.example.net"
"38477","2016-09-27 00:55:42.300941","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd856 AAAA www.example.net"
"38488","2016-09-27 00:55:42.465468","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xbdae A www.example.org"
"38489","2016-09-27 00:55:42.465617","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xce57 AAAA www.example.org"
"38548","2016-09-27 00:55:49.941469","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"38549","2016-09-27 00:55:50.099722","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38581","2016-09-27 00:55:58.688866","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38674","2016-09-27 00:56:17.125744","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38714","2016-09-27 00:56:25.715968","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38799","2016-09-27 00:56:38.194553","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"38807","2016-09-27 00:56:41.197791","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"38821","2016-09-27 00:56:44.154547","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"38871","2016-09-27 00:56:52.749150","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"38969","2016-09-27 00:57:11.190530","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39022","2016-09-27 00:57:19.782637","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39096","2016-09-27 00:57:38.217813","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39136","2016-09-27 00:57:46.807462","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39221","2016-09-27 00:58:05.243586","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39258","2016-09-27 00:58:13.834686","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39343","2016-09-27 00:58:32.270191","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39374","2016-09-27 00:58:40.860965","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39496","2016-09-27 00:58:59.295558","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39553","2016-09-27 00:59:07.885495","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39616","2016-09-27 00:59:19.488620","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"39645","2016-09-27 00:59:26.322150","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39675","2016-09-27 00:59:34.916548","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39754","2016-09-27 00:59:53.346153","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39804","2016-09-27 01:00:01.943810","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"39911","2016-09-27 01:00:17.706003","192.168.1.240","206.108.0.132","NTP","90","NTP Version 4, client"
"39932","2016-09-27 01:00:20.373355","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"39969","2016-09-27 01:00:28.970961","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40056","2016-09-27 01:00:42.088590","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x9362 A www.example.com"
"40057","2016-09-27 01:00:42.088751","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7abf AAAA www.example.com"
"40065","2016-09-27 01:00:42.255408","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xfe2f A www.example.net"
"40066","2016-09-27 01:00:42.255556","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x6e5a AAAA www.example.net"
"40076","2016-09-27 01:00:42.442209","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x60fc A www.example.org"
"40077","2016-09-27 01:00:42.443312","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x14f3 AAAA www.example.org"
"40116","2016-09-27 01:00:47.401601","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40182","2016-09-27 01:00:56.001114","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40261","2016-09-27 01:01:05.754255","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"40296","2016-09-27 01:01:14.428177","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40355","2016-09-27 01:01:23.027087","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40425","2016-09-27 01:01:41.453371","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40476","2016-09-27 01:01:50.004551","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"40477","2016-09-27 01:01:50.048391","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40560","2016-09-27 01:02:08.479957","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40601","2016-09-27 01:02:17.076280","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40678","2016-09-27 01:02:35.505828","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40710","2016-09-27 01:02:44.097458","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40794","2016-09-27 01:03:02.532510","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40840","2016-09-27 01:03:11.123849","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"40927","2016-09-27 01:03:29.558651","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"40951","2016-09-27 01:03:38.152868","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41070","2016-09-27 01:03:56.585147","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"41095","2016-09-27 01:04:05.175744","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41195","2016-09-27 01:04:23.628238","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"41214","2016-09-27 01:04:27.274025","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"41227","2016-09-27 01:04:32.200982","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41310","2016-09-27 01:04:50.638576","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"41343","2016-09-27 01:04:59.228113","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41445","2016-09-27 01:05:17.665405","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"41490","2016-09-27 01:05:26.252934","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41607","2016-09-27 01:05:42.107829","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x909c A www.example.com"
"41608","2016-09-27 01:05:42.107986","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7433 AAAA www.example.com"
"41616","2016-09-27 01:05:42.285307","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2432 A www.example.net"
"41617","2016-09-27 01:05:42.285451","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xba5e AAAA www.example.net"
"41628","2016-09-27 01:05:42.473635","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xbe11 A www.example.org"
"41629","2016-09-27 01:05:42.473784","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd01d AAAA www.example.org"
"41649","2016-09-27 01:05:44.688271","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"41684","2016-09-27 01:05:50.845326","192.168.1.240","192.168.1.1","DNS","88","Standard query 0x8468 A device-metrics-us.amazon.com"
"41719","2016-09-27 01:05:53.278541","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41821","2016-09-27 01:06:11.716609","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"41878","2016-09-27 01:06:20.303543","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"41975","2016-09-27 01:06:32.531222","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"42010","2016-09-27 01:06:38.743362","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42052","2016-09-27 01:06:47.323453","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42093","2016-09-27 01:06:54.757309","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"42115","2016-09-27 01:06:58.930885","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"42135","2016-09-27 01:07:05.774537","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42172","2016-09-27 01:07:14.350662","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42254","2016-09-27 01:07:32.802573","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42281","2016-09-27 01:07:41.377815","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42328","2016-09-27 01:07:52.135985","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"42366","2016-09-27 01:07:59.829877","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42410","2016-09-27 01:08:08.403251","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42495","2016-09-27 01:08:26.856710","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42525","2016-09-27 01:08:35.430602","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42593","2016-09-27 01:08:45.336713","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"42651","2016-09-27 01:08:53.883896","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42685","2016-09-27 01:09:02.465620","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42844","2016-09-27 01:09:20.911683","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42878","2016-09-27 01:09:29.485082","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"42886","2016-09-27 01:09:30.529891","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"42908","2016-09-27 01:09:36.697893","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"42958","2016-09-27 01:09:47.938379","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"42989","2016-09-27 01:09:56.512364","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"43072","2016-09-27 01:10:14.965759","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"43126","2016-09-27 01:10:23.539729","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"43154","2016-09-27 01:10:27.896365","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"43177","2016-09-27 01:10:33.056941","192.168.1.240","208.75.89.4","NTP","90","NTP Version 4, client"
"43246","2016-09-27 01:10:41.992691","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"43280","2016-09-27 01:10:42.072061","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xcfc4 A www.example.com"
"43281","2016-09-27 01:10:42.072230","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1184 AAAA www.example.com"
"43289","2016-09-27 01:10:42.250322","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x997c A www.example.net"
"43290","2016-09-27 01:10:42.250489","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xa4f3 AAAA www.example.net"
"43303","2016-09-27 01:10:42.425046","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xc027 A www.example.org"
"43304","2016-09-27 01:10:42.425190","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd449 AAAA www.example.org"
"43358","2016-09-27 01:10:50.566042","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"43467","2016-09-27 01:11:09.023674","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"43501","2016-09-27 01:11:17.590111","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"43519","2016-09-27 01:11:20.255833","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"43595","2016-09-27 01:11:27.410584","192.168.1.240","208.75.89.4","NTP","90","NTP Version 4, client"
"43636","2016-09-27 01:11:36.047184","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"43686","2016-09-27 01:11:44.619654","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"43761","2016-09-27 01:11:57.589340","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"43798","2016-09-27 01:12:03.076259","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"43818","2016-09-27 01:12:06.802974","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"43842","2016-09-27 01:12:11.644415","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"43850","2016-09-27 01:12:13.976038","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"43888","2016-09-27 01:12:18.138150","192.168.1.240","208.75.89.4","NTP","90","NTP Version 4, client"
"43926","2016-09-27 01:12:30.103207","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"43964","2016-09-27 01:12:38.672869","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44058","2016-09-27 01:12:57.130386","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44089","2016-09-27 01:13:05.696091","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44113","2016-09-27 01:13:12.345617","192.168.1.240","208.75.89.4","NTP","90","NTP Version 4, client"
"44177","2016-09-27 01:13:24.157738","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44219","2016-09-27 01:13:32.723192","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44343","2016-09-27 01:13:51.183470","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44373","2016-09-27 01:13:59.747120","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44385","2016-09-27 01:14:02.551634","192.168.1.240","208.75.89.4","NTP","90","NTP Version 4, client"
"44471","2016-09-27 01:14:18.207866","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44505","2016-09-27 01:14:26.775825","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44548","2016-09-27 01:14:38.581263","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"44572","2016-09-27 01:14:45.235318","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44622","2016-09-27 01:14:53.800405","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44714","2016-09-27 01:15:12.265349","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44764","2016-09-27 01:15:20.827630","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"44831","2016-09-27 01:15:39.288604","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"44888","2016-09-27 01:15:42.114900","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf34b A www.example.com"
"44889","2016-09-27 01:15:42.115371","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x3a92 AAAA www.example.com"
"44897","2016-09-27 01:15:42.303037","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1f6e A www.example.net"
"44898","2016-09-27 01:15:42.303186","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x92d6 AAAA www.example.net"
"44908","2016-09-27 01:15:42.491715","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xcc0e A www.example.org"
"44909","2016-09-27 01:15:42.491867","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xec17 AAAA www.example.org"
"44957","2016-09-27 01:15:47.851756","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45050","2016-09-27 01:16:06.316773","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45078","2016-09-27 01:16:14.878974","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45202","2016-09-27 01:16:33.343216","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45238","2016-09-27 01:16:41.905645","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45332","2016-09-27 01:17:00.370513","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45376","2016-09-27 01:17:08.932937","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45388","2016-09-27 01:17:09.837443","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"45391","2016-09-27 01:17:10.003583","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"45431","2016-09-27 01:17:18.210709","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"45477","2016-09-27 01:17:27.395315","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45543","2016-09-27 01:17:35.960963","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45638","2016-09-27 01:17:54.420744","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45672","2016-09-27 01:18:02.988256","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45801","2016-09-27 01:18:21.445249","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45840","2016-09-27 01:18:30.014608","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"45943","2016-09-27 01:18:48.472696","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"45976","2016-09-27 01:18:57.042633","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"46108","2016-09-27 01:19:15.499762","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"46171","2016-09-27 01:19:24.071840","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"46244","2016-09-27 01:19:42.526350","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"46302","2016-09-27 01:19:50.466179","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"46307","2016-09-27 01:19:51.097841","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"46425","2016-09-27 01:20:09.553442","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"46475","2016-09-27 01:20:12.335824","192.168.1.240","8.8.8.8","DNS","80","Standard query 0xd7fa A pindorama.amazon.com"
"46484","2016-09-27 01:20:12.352635","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x473d A www.example.com"
"46485","2016-09-27 01:20:12.352783","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xe274 AAAA www.example.com"
"46495","2016-09-27 01:20:12.529868","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x5e89 A www.example.net"
"46496","2016-09-27 01:20:12.530022","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x100d AAAA www.example.net"
"46508","2016-09-27 01:20:12.713357","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x91b7 A www.example.org"
"46509","2016-09-27 01:20:12.713527","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x7669 AAAA www.example.org"
"46594","2016-09-27 01:20:18.125239","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"46652","2016-09-27 01:20:36.581292","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"46689","2016-09-27 01:20:45.151000","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"46726","2016-09-27 01:20:50.840871","192.168.1.240","192.168.1.1","DNS","88","Standard query 0xf557 A device-metrics-us.amazon.com"
"46818","2016-09-27 01:21:03.609737","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"46878","2016-09-27 01:21:12.178257","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"46975","2016-09-27 01:21:30.635250","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"47014","2016-09-27 01:21:39.208207","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"47143","2016-09-27 01:21:57.662404","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"47185","2016-09-27 01:22:06.235022","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"47210","2016-09-27 01:22:15.728868","192.168.1.240","204.11.201.12","NTP","90","NTP Version 4, client"
"47248","2016-09-27 01:22:24.692673","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"47251","2016-09-27 01:22:25.903239","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"47281","2016-09-27 01:22:33.264125","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"47286","2016-09-27 01:22:34.111926","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"47369","2016-09-27 01:22:51.735132","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"47407","2016-09-27 01:23:00.292076","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"47545","2016-09-27 01:23:18.743476","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"47562","2016-09-27 01:23:27.315971","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"47622","2016-09-27 01:23:45.769209","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"47702","2016-09-27 01:23:54.342993","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"47836","2016-09-27 01:24:12.792682","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
