"No.","Time","Source","Destination","Protocol","Length","Info"
"109189","2016-09-24 03:55:37.681180","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31338 Ack=30154 Win=3072 Len=1"
"109224","2016-09-24 03:55:45.641090","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"109228","2016-09-24 03:55:45.847417","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31408 Ack=30223 Win=3072 Len=0"
"109258","2016-09-24 03:55:55.832597","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"109314","2016-09-24 03:56:06.022561","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"109356","2016-09-24 03:56:16.213620","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"109375","2016-09-24 03:56:21.419273","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"109399","2016-09-24 03:56:26.403796","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"109403","2016-09-24 03:56:26.833995","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"109406","2016-09-24 03:56:27.040927","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31477 Ack=30292 Win=3072 Len=0"
"109463","2016-09-24 03:56:37.025805","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31476 Ack=30292 Win=3072 Len=1"
"109465","2016-09-24 03:56:37.345054","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"109468","2016-09-24 03:56:37.552057","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31562 Ack=30361 Win=3072 Len=0"
"109515","2016-09-24 03:56:47.536883","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31561 Ack=30361 Win=3072 Len=1"
"109554","2016-09-24 03:56:57.726914","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31561 Ack=30361 Win=3072 Len=1"
"109627","2016-09-24 03:57:02.939274","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"109648","2016-09-24 03:57:07.916832","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31561 Ack=30361 Win=3072 Len=1"
"109716","2016-09-24 03:57:16.020266","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"109721","2016-09-24 03:57:16.228119","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31631 Ack=30430 Win=3072 Len=0"
"109770","2016-09-24 03:57:26.212749","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"109844","2016-09-24 03:57:36.403073","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"109876","2016-09-24 03:57:41.609261","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"109896","2016-09-24 03:57:46.592583","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"109936","2016-09-24 03:57:56.782421","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"109985","2016-09-24 03:58:06.972096","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"110857","2016-09-24 03:58:14.931858","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"111077","2016-09-24 03:58:15.138598","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31700 Ack=30499 Win=3072 Len=0"
"113610","2016-09-24 03:58:25.123383","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"113732","2016-09-24 03:58:30.329226","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"113757","2016-09-24 03:58:35.313076","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"113796","2016-09-24 03:58:45.502767","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"113846","2016-09-24 03:58:55.692667","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"113900","2016-09-24 03:59:05.882412","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"113922","2016-09-24 03:59:11.089230","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"114005","2016-09-24 03:59:13.843686","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"114009","2016-09-24 03:59:14.050138","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31769 Ack=30568 Win=3072 Len=0"
"114017","2016-09-24 03:59:17.044585","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"114019","2016-09-24 03:59:17.044642","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x5990 A pool.ntp.org"
"114021","2016-09-24 03:59:17.049340","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"114023","2016-09-24 03:59:17.049485","192.168.1.196","27.124.104.150","NTP","90","NTP Version 3, client"
"114059","2016-09-24 03:59:24.034848","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31768 Ack=30568 Win=3072 Len=1"
"114122","2016-09-24 03:59:34.224728","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31768 Ack=30568 Win=3072 Len=1"
"114166","2016-09-24 03:59:44.414483","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31768 Ack=30568 Win=3072 Len=1"
"114172","2016-09-24 03:59:45.330549","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"114176","2016-09-24 03:59:45.538266","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31838 Ack=30637 Win=3072 Len=0"
"114197","2016-09-24 03:59:50.539242","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"114215","2016-09-24 03:59:55.522983","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31837 Ack=30637 Win=3072 Len=1"
"114261","2016-09-24 04:00:05.712714","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31837 Ack=30637 Win=3072 Len=1"
"114316","2016-09-24 04:00:15.902785","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31837 Ack=30637 Win=3072 Len=1"
"114370","2016-09-24 04:00:26.092592","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31837 Ack=30637 Win=3072 Len=1"
"114405","2016-09-24 04:00:31.299283","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"114422","2016-09-24 04:00:36.282918","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31837 Ack=30637 Win=3072 Len=1"
"114433","2016-09-24 04:00:37.984920","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"114436","2016-09-24 04:00:38.193483","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31923 Ack=30706 Win=3072 Len=0"
"114480","2016-09-24 04:00:48.178316","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31922 Ack=30706 Win=3072 Len=1"
"114530","2016-09-24 04:00:58.368104","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31922 Ack=30706 Win=3072 Len=1"
"114560","2016-09-24 04:01:08.557889","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31922 Ack=30706 Win=3072 Len=1"
"114584","2016-09-24 04:01:13.769262","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"114598","2016-09-24 04:01:18.747873","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31922 Ack=30706 Win=3072 Len=1"
"114736","2016-09-24 04:01:27.574485","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"114742","2016-09-24 04:01:27.782796","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=31992 Ack=30775 Win=3072 Len=0"
"114801","2016-09-24 04:01:37.767516","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31991 Ack=30775 Win=3072 Len=1"
"114828","2016-09-24 04:01:42.979234","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"114848","2016-09-24 04:01:47.957445","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31991 Ack=30775 Win=3072 Len=1"
"114900","2016-09-24 04:01:58.147200","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31991 Ack=30775 Win=3072 Len=1"
"114923","2016-09-24 04:02:03.359258","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"114940","2016-09-24 04:02:08.336821","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=31991 Ack=30775 Win=3072 Len=1"
"114965","2016-09-24 04:02:14.637917","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"114969","2016-09-24 04:02:14.849634","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32061 Ack=30844 Win=3072 Len=0"
"115016","2016-09-24 04:02:24.834457","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32060 Ack=30844 Win=3072 Len=1"
"115055","2016-09-24 04:02:30.039239","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115082","2016-09-24 04:02:35.024193","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32060 Ack=30844 Win=3072 Len=1"
"115122","2016-09-24 04:02:45.213901","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32060 Ack=30844 Win=3072 Len=1"
"115151","2016-09-24 04:02:50.419240","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115188","2016-09-24 04:02:55.403675","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32060 Ack=30844 Win=3072 Len=1"
"115257","2016-09-24 04:03:05.593313","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32060 Ack=30844 Win=3072 Len=1"
"115279","2016-09-24 04:03:10.799287","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115293","2016-09-24 04:03:13.550558","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"115296","2016-09-24 04:03:13.756709","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32130 Ack=30913 Win=3072 Len=0"
"115345","2016-09-24 04:03:23.741478","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32129 Ack=30913 Win=3072 Len=1"
"115565","2016-09-24 04:03:33.931118","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32129 Ack=30913 Win=3072 Len=1"
"115593","2016-09-24 04:03:39.139231","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115618","2016-09-24 04:03:44.121245","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32129 Ack=30913 Win=3072 Len=1"
"115671","2016-09-24 04:03:54.311034","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32129 Ack=30913 Win=3072 Len=1"
"115701","2016-09-24 04:03:59.519257","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115715","2016-09-24 04:04:04.500882","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32129 Ack=30913 Win=3072 Len=1"
"115743","2016-09-24 04:04:12.461904","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"115746","2016-09-24 04:04:12.670414","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32199 Ack=30982 Win=3072 Len=0"
"115797","2016-09-24 04:04:22.655168","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32198 Ack=30982 Win=3072 Len=1"
"115830","2016-09-24 04:04:27.869284","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115856","2016-09-24 04:04:32.844809","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32198 Ack=30982 Win=3072 Len=1"
"115882","2016-09-24 04:04:38.624710","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"115885","2016-09-24 04:04:38.831704","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32284 Ack=31051 Win=3072 Len=0"
"115907","2016-09-24 04:04:43.951356","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"115909","2016-09-24 04:04:44.158398","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32353 Ack=31120 Win=3072 Len=0"
"115940","2016-09-24 04:04:49.159276","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"115965","2016-09-24 04:04:54.143057","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32352 Ack=31120 Win=3072 Len=1"
"116013","2016-09-24 04:05:04.332707","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32352 Ack=31120 Win=3072 Len=1"
"116033","2016-09-24 04:05:09.539258","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"116048","2016-09-24 04:05:14.522305","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32352 Ack=31120 Win=3072 Len=1"
"116092","2016-09-24 04:05:24.711769","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32352 Ack=31120 Win=3072 Len=1"
"116130","2016-09-24 04:05:29.919234","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"116144","2016-09-24 04:05:34.901455","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32352 Ack=31120 Win=3072 Len=1"
"116216","2016-09-24 04:05:42.862629","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"116221","2016-09-24 04:05:43.068942","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32422 Ack=31189 Win=3072 Len=0"
"116272","2016-09-24 04:05:53.053463","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32421 Ack=31189 Win=3072 Len=1"
"116307","2016-09-24 04:05:58.259255","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"116325","2016-09-24 04:06:03.243151","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32421 Ack=31189 Win=3072 Len=1"
"116361","2016-09-24 04:06:13.433052","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32421 Ack=31189 Win=3072 Len=1"
"116498","2016-09-24 04:06:23.622519","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32421 Ack=31189 Win=3072 Len=1"
"116540","2016-09-24 04:06:28.320099","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"116546","2016-09-24 04:06:28.535238","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32491 Ack=31258 Win=3072 Len=0"
"116570","2016-09-24 04:06:33.529273","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"116582","2016-09-24 04:06:38.519791","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32490 Ack=31258 Win=3072 Len=1"
"116643","2016-09-24 04:06:48.709630","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32490 Ack=31258 Win=3072 Len=1"
"116715","2016-09-24 04:06:58.899519","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32490 Ack=31258 Win=3072 Len=1"
"116737","2016-09-24 04:07:09.089217","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32490 Ack=31258 Win=3072 Len=1"
"116752","2016-09-24 04:07:13.258940","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"116756","2016-09-24 04:07:13.466443","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32560 Ack=31327 Win=3072 Len=0"
"116759","2016-09-24 04:07:14.299232","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"116820","2016-09-24 04:07:23.451059","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32559 Ack=31327 Win=3072 Len=1"
"116882","2016-09-24 04:07:33.640566","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32559 Ack=31327 Win=3072 Len=1"
"116929","2016-09-24 04:07:43.830328","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32559 Ack=31327 Win=3072 Len=1"
"116963","2016-09-24 04:07:49.039226","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"116999","2016-09-24 04:07:54.019936","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32559 Ack=31327 Win=3072 Len=1"
"117046","2016-09-24 04:08:04.209337","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32559 Ack=31327 Win=3072 Len=1"
"117074","2016-09-24 04:08:12.170025","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"117077","2016-09-24 04:08:12.376338","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32629 Ack=31396 Win=3072 Len=0"
"117134","2016-09-24 04:08:22.360712","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32628 Ack=31396 Win=3072 Len=1"
"117207","2016-09-24 04:08:27.569254","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"117266","2016-09-24 04:08:32.550157","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32628 Ack=31396 Win=3072 Len=1"
"117545","2016-09-24 04:08:39.259670","192.168.1.196","52.1.40.122","TLSv1.2","139","Application Data"
"117550","2016-09-24 04:08:39.466345","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32714 Ack=31465 Win=3072 Len=0"
"117602","2016-09-24 04:08:49.450861","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32713 Ack=31465 Win=3072 Len=1"
"117673","2016-09-24 04:08:59.641047","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32713 Ack=31465 Win=3072 Len=1"
"117714","2016-09-24 04:09:04.849258","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"117737","2016-09-24 04:09:09.830641","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32713 Ack=31465 Win=3072 Len=1"
"117762","2016-09-24 04:09:16.345211","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"117764","2016-09-24 04:09:16.345268","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x5991 A pool.ntp.org"
"117766","2016-09-24 04:09:16.349935","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"117768","2016-09-24 04:09:16.350082","192.168.1.196","27.124.125.251","NTP","90","NTP Version 3, client"
"117786","2016-09-24 04:09:20.020844","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32713 Ack=31465 Win=3072 Len=1"
"117843","2016-09-24 04:09:30.210248","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32713 Ack=31465 Win=3072 Len=1"
"117874","2016-09-24 04:09:38.171002","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"117879","2016-09-24 04:09:38.377590","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32783 Ack=31534 Win=3072 Len=0"
"117895","2016-09-24 04:09:42.604364","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"117898","2016-09-24 04:09:42.811111","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32852 Ack=31603 Win=3072 Len=0"
"117902","2016-09-24 04:09:43.379232","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"117942","2016-09-24 04:09:52.795584","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32851 Ack=31603 Win=3072 Len=1"
"117990","2016-09-24 04:10:02.985167","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32851 Ack=31603 Win=3072 Len=1"
"118038","2016-09-24 04:10:13.174710","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32851 Ack=31603 Win=3072 Len=1"
"118061","2016-09-24 04:10:18.389261","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"118085","2016-09-24 04:10:23.364281","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32851 Ack=31603 Win=3072 Len=1"
"118142","2016-09-24 04:10:33.553732","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32851 Ack=31603 Win=3072 Len=1"
"118191","2016-09-24 04:10:41.516043","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"118197","2016-09-24 04:10:41.722282","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32921 Ack=31672 Win=3072 Len=0"
"118247","2016-09-24 04:10:51.706750","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32920 Ack=31672 Win=3072 Len=1"
"118282","2016-09-24 04:10:56.919280","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"118314","2016-09-24 04:11:01.896287","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32920 Ack=31672 Win=3072 Len=1"
"118356","2016-09-24 04:11:12.086152","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32920 Ack=31672 Win=3072 Len=1"
"118478","2016-09-24 04:11:22.275578","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32920 Ack=31672 Win=3072 Len=1"
"118545","2016-09-24 04:11:29.103556","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"118548","2016-09-24 04:11:29.311473","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=32990 Ack=31741 Win=3072 Len=0"
"118578","2016-09-24 04:11:34.309244","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"118601","2016-09-24 04:11:39.296008","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32989 Ack=31741 Win=3072 Len=1"
"118634","2016-09-24 04:11:49.485489","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32989 Ack=31741 Win=3072 Len=1"
"118710","2016-09-24 04:11:59.675013","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32989 Ack=31741 Win=3072 Len=1"
"118759","2016-09-24 04:12:09.864452","192.168.1.196","52.1.40.122","TCP","60","[TCP Keep-Alive] 3063  >  443 [ACK] Seq=32989 Ack=31741 Win=3072 Len=1"
"118776","2016-09-24 04:12:11.873507","192.168.1.196","52.1.40.122","TLSv1.2","123","Application Data"
"118780","2016-09-24 04:12:12.080494","192.168.1.196","52.1.40.122","TCP","60","3063  >  443 [ACK] Seq=33059 Ack=31810 Win=3072 Len=0"
"118803","2016-09-24 04:12:15.069281","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
