"No.","Time","Source","Destination","Protocol","Length","Info"
"74950","2016-09-25 02:21:36.791057","192.168.1.240","93.184.216.34","TCP","66","37097  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10536865 TSecr=1593857157"
"74951","2016-09-25 02:21:36.793018","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x3abc A www.example.net"
"74952","2016-09-25 02:21:36.793168","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xe672 AAAA www.example.net"
"74955","2016-09-25 02:21:36.822031","192.168.1.240","93.184.216.34","TCP","74","37098  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=10536873 TSecr=0 WS=16"
"74957","2016-09-25 02:21:36.942957","192.168.1.240","93.184.216.34","TCP","66","37097  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=10536904 TSecr=1593857195"
"74959","2016-09-25 02:21:36.979048","192.168.1.240","93.184.216.34","TCP","66","37098  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10536913 TSecr=2135108509"
"74960","2016-09-25 02:21:36.979213","192.168.1.240","93.184.216.34","TCP","66","37098  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10536913 TSecr=2135108509"
"74961","2016-09-25 02:21:36.981031","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x5116 A www.example.org"
"74962","2016-09-25 02:21:36.981185","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x1527 AAAA www.example.org"
"74965","2016-09-25 02:21:36.994123","192.168.1.240","93.184.216.34","TCP","74","37099  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=10536916 TSecr=0 WS=16"
"74967","2016-09-25 02:21:37.130294","192.168.1.240","93.184.216.34","TCP","66","37098  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=10536952 TSecr=2135108548"
"74969","2016-09-25 02:21:37.143024","192.168.1.240","93.184.216.34","TCP","66","37099  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10536955 TSecr=2135108552"
"74970","2016-09-25 02:21:37.143152","192.168.1.240","93.184.216.34","TCP","66","37099  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10536955 TSecr=2135108552"
"74972","2016-09-25 02:21:37.294300","192.168.1.240","93.184.216.34","TCP","66","37099  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=10536994 TSecr=2135108589"
"74989","2016-09-25 02:21:41.512955","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"74993","2016-09-25 02:21:41.783407","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=8916 Ack=8577 Win=27744 Len=0"
"74994","2016-09-25 02:21:41.783526","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75000","2016-09-25 02:21:43.319761","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75069","2016-09-25 02:21:52.590363","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"75080","2016-09-25 02:21:54.410513","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"75278","2016-09-25 02:22:10.346872","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75285","2016-09-25 02:22:11.813548","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75290","2016-09-25 02:22:12.071007","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=8998 Ack=8618 Win=27744 Len=0"
"75313","2016-09-25 02:22:17.035981","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"75324","2016-09-25 02:22:19.614571","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"75416","2016-09-25 02:22:37.372137","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75434","2016-09-25 02:22:42.061540","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75441","2016-09-25 02:22:42.508298","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"75445","2016-09-25 02:22:43.199939","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9039 Ack=8659 Win=27744 Len=0"
"75446","2016-09-25 02:22:43.200462","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75449","2016-09-25 02:22:43.461352","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9080 Ack=8700 Win=27744 Len=0"
"75464","2016-09-25 02:22:46.642438","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"75466","2016-09-25 02:22:46.787889","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"75550","2016-09-25 02:23:04.400478","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75581","2016-09-25 02:23:13.449813","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75585","2016-09-25 02:23:13.669293","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"75586","2016-09-25 02:23:13.677243","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9121 Ack=8741 Win=27744 Len=0"
"75602","2016-09-25 02:23:18.672136","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"75677","2016-09-25 02:23:31.423361","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75709","2016-09-25 02:23:40.695951","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"75719","2016-09-25 02:23:41.781517","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9121 Ack=8782 Win=27744 Len=0"
"75720","2016-09-25 02:23:41.782180","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75743","2016-09-25 02:23:46.785165","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"75808","2016-09-25 02:23:58.450592","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75857","2016-09-25 02:24:07.722580","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"75870","2016-09-25 02:24:11.812533","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"75877","2016-09-25 02:24:12.542537","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9203 Ack=8823 Win=27744 Len=0"
"75916","2016-09-25 02:24:17.038800","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"75963","2016-09-25 02:24:25.475981","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"75994","2016-09-25 02:24:29.745870","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"76027","2016-09-25 02:24:34.746938","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"76050","2016-09-25 02:24:41.777568","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9203 Ack=8864 Win=27744 Len=0"
"76051","2016-09-25 02:24:41.778372","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"76063","2016-09-25 02:24:44.993516","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"76105","2016-09-25 02:24:52.498893","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"76264","2016-09-25 02:25:01.787893","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"76304","2016-09-25 02:25:11.806348","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"76311","2016-09-25 02:25:12.069332","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9285 Ack=8905 Win=27744 Len=0"
"76329","2016-09-25 02:25:17.034334","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"76339","2016-09-25 02:25:19.523328","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"76386","2016-09-25 02:25:28.802334","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"76424","2016-09-25 02:25:41.785263","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9285 Ack=8946 Win=27744 Len=0"
"76425","2016-09-25 02:25:41.785383","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"76436","2016-09-25 02:25:46.549784","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"76487","2016-09-25 02:25:55.829268","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"76560","2016-09-25 02:26:11.815224","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"76565","2016-09-25 02:26:12.076581","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9367 Ack=8987 Win=27744 Len=0"
"76573","2016-09-25 02:26:13.579184","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"76585","2016-09-25 02:26:17.041555","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"76618","2016-09-25 02:26:22.854261","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"76685","2016-09-25 02:26:36.502845","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=28845/44400, ttl=64 (reply in 76686)"
"76694","2016-09-25 02:26:37.504194","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76695)"
"76697","2016-09-25 02:26:37.514360","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76698)"
"76699","2016-09-25 02:26:37.518204","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76700)"
"76701","2016-09-25 02:26:37.521963","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76702)"
"76703","2016-09-25 02:26:37.527902","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76704)"
"76705","2016-09-25 02:26:37.529938","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76706)"
"76707","2016-09-25 02:26:37.533870","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76708)"
"76709","2016-09-25 02:26:37.542256","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76710)"
"76711","2016-09-25 02:26:37.545693","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76712)"
"76713","2016-09-25 02:26:37.550554","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76714)"
"76715","2016-09-25 02:26:37.553397","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76716)"
"76717","2016-09-25 02:26:37.557148","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76718)"
"76719","2016-09-25 02:26:37.561249","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76720)"
"76721","2016-09-25 02:26:37.565063","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76722)"
"76723","2016-09-25 02:26:37.570316","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76724)"
"76725","2016-09-25 02:26:37.572847","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76726)"
"76727","2016-09-25 02:26:37.576852","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76728)"
"76729","2016-09-25 02:26:37.580616","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76730)"
"76731","2016-09-25 02:26:37.584535","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15389/7484, ttl=64 (reply in 76732)"
"76733","2016-09-25 02:26:37.602954","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xfafd A www.example.com"
"76734","2016-09-25 02:26:37.603842","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x48f6 AAAA www.example.com"
"76738","2016-09-25 02:26:37.622418","192.168.1.240","93.184.216.34","TCP","74","38908  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=10613878 TSecr=0 WS=16"
"76742","2016-09-25 02:26:37.768058","192.168.1.240","93.184.216.34","TCP","66","38908  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10613916 TSecr=2488371643"
"76743","2016-09-25 02:26:37.768673","192.168.1.240","93.184.216.34","TCP","66","38908  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10613916 TSecr=2488371643"
"76744","2016-09-25 02:26:37.771835","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2e06 A www.example.net"
"76745","2016-09-25 02:26:37.771989","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xb006 AAAA www.example.net"
"76748","2016-09-25 02:26:37.795138","192.168.1.240","93.184.216.34","TCP","74","38909  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=10613922 TSecr=0 WS=16"
"76750","2016-09-25 02:26:37.920526","192.168.1.240","93.184.216.34","TCP","66","38908  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=10613955 TSecr=2488371679"
"76753","2016-09-25 02:26:37.943988","192.168.1.240","93.184.216.34","TCP","66","38909  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10613961 TSecr=2635456638"
"76754","2016-09-25 02:26:37.944523","192.168.1.240","93.184.216.34","TCP","66","38909  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10613961 TSecr=2635456638"
"76755","2016-09-25 02:26:37.946623","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x57bb A www.example.org"
"76756","2016-09-25 02:26:37.946772","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x0271 AAAA www.example.org"
"76759","2016-09-25 02:26:37.958619","192.168.1.240","93.184.216.34","TCP","74","38910  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=10613964 TSecr=0 WS=16"
"76762","2016-09-25 02:26:38.096216","192.168.1.240","93.184.216.34","TCP","66","38909  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=10614000 TSecr=2635456675"
"76764","2016-09-25 02:26:38.107869","192.168.1.240","93.184.216.34","TCP","66","38910  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10614003 TSecr=2656362778"
"76765","2016-09-25 02:26:38.107989","192.168.1.240","93.184.216.34","TCP","66","38910  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10614003 TSecr=2656362778"
"76767","2016-09-25 02:26:38.261235","192.168.1.240","93.184.216.34","TCP","66","38910  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=10614042 TSecr=2656362815"
"76777","2016-09-25 02:26:40.603367","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"76787","2016-09-25 02:26:41.775851","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9367 Ack=9028 Win=27744 Len=0"
"76788","2016-09-25 02:26:41.776402","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"76797","2016-09-25 02:26:43.245527","192.168.1.240","207.171.178.6","NTP","90","NTP Version 4, client"
"76814","2016-09-25 02:26:49.881192","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"76863","2016-09-25 02:27:00.410369","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"76896","2016-09-25 02:27:05.619563","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"76905","2016-09-25 02:27:07.627186","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"76923","2016-09-25 02:27:11.805784","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"76926","2016-09-25 02:27:12.064337","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9449 Ack=9069 Win=27744 Len=0"
"76947","2016-09-25 02:27:16.909027","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"77028","2016-09-25 02:27:34.654330","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"77049","2016-09-25 02:27:41.783869","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9449 Ack=9110 Win=27744 Len=0"
"77050","2016-09-25 02:27:41.783987","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77061","2016-09-25 02:27:43.932043","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"77273","2016-09-25 02:28:01.688655","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"77317","2016-09-25 02:28:10.959629","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"77325","2016-09-25 02:28:11.815023","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77329","2016-09-25 02:28:12.079406","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9531 Ack=9151 Win=27744 Len=0"
"77362","2016-09-25 02:28:17.044421","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"77427","2016-09-25 02:28:28.708436","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"77473","2016-09-25 02:28:37.986354","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"77495","2016-09-25 02:28:42.068680","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77498","2016-09-25 02:28:42.243489","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9572 Ack=9192 Win=27744 Len=0"
"77499","2016-09-25 02:28:42.244013","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77505","2016-09-25 02:28:42.504987","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9613 Ack=9233 Win=27744 Len=0"
"77581","2016-09-25 02:28:55.735577","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"77624","2016-09-25 02:29:03.898322","AmazonTe_56:cc:d3","Tp-LinkT_51:33:e9","EAPOL","113","Key (Group Message 2 of 2)"
"77634","2016-09-25 02:29:05.009854","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"77675","2016-09-25 02:29:12.494002","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77679","2016-09-25 02:29:12.720251","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9654 Ack=9274 Win=27744 Len=0"
"77728","2016-09-25 02:29:17.723556","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"77762","2016-09-25 02:29:22.762598","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"77805","2016-09-25 02:29:32.040352","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"77896","2016-09-25 02:29:41.714470","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"77904","2016-09-25 02:29:42.746946","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77908","2016-09-25 02:29:43.194192","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9695 Ack=9315 Win=27744 Len=0"
"77909","2016-09-25 02:29:43.194310","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"77914","2016-09-25 02:29:43.453566","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9736 Ack=9356 Win=27744 Len=0"
"77963","2016-09-25 02:29:49.789789","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"77964","2016-09-25 02:29:49.970504","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"78014","2016-09-25 02:29:59.053322","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"78084","2016-09-25 02:30:13.444420","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"78087","2016-09-25 02:30:13.679011","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9777 Ack=9397 Win=27744 Len=0"
"78098","2016-09-25 02:30:16.816739","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"78112","2016-09-25 02:30:18.679968","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"78154","2016-09-25 02:30:26.079639","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"78347","2016-09-25 02:30:41.787044","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9777 Ack=9438 Win=27744 Len=0"
"78348","2016-09-25 02:30:41.787158","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"78359","2016-09-25 02:30:43.843830","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"78380","2016-09-25 02:30:46.786204","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"78439","2016-09-25 02:30:53.106800","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"78520","2016-09-25 02:31:10.871105","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"78526","2016-09-25 02:31:11.816401","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"78531","2016-09-25 02:31:12.090034","192.168.1.240","176.32.98.204","TCP","54","43105  >  443 [ACK] Seq=9859 Ack=9479 Win=27744 Len=0"
"78552","2016-09-25 02:31:17.046647","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"78583","2016-09-25 02:31:20.133954","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"78663","2016-09-25 02:31:36.500536","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78664)"
"78665","2016-09-25 02:31:36.509968","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78666)"
"78667","2016-09-25 02:31:36.511386","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78668)"
"78669","2016-09-25 02:31:36.515952","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78670)"
"78671","2016-09-25 02:31:36.521800","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78672)"
"78673","2016-09-25 02:31:36.524124","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78674)"
"78675","2016-09-25 02:31:36.527264","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78676)"
"78677","2016-09-25 02:31:36.530851","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78678)"
"78679","2016-09-25 02:31:36.535194","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78680)"
"78681","2016-09-25 02:31:36.538937","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78682)"
"78683","2016-09-25 02:31:36.543905","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78684)"
"78685","2016-09-25 02:31:36.546722","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78686)"
"78687","2016-09-25 02:31:36.554642","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78688)"
"78689","2016-09-25 02:31:36.558356","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78690)"
"78691","2016-09-25 02:31:36.562164","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78692)"
"78694","2016-09-25 02:31:36.578927","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78695)"
"78696","2016-09-25 02:31:36.593361","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78697)"
"78698","2016-09-25 02:31:36.598331","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78699)"
"78700","2016-09-25 02:31:36.601426","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78701)"
"78702","2016-09-25 02:31:36.605109","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=15223/30523, ttl=64 (reply in 78703)"
"78704","2016-09-25 02:31:36.615920","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x9a99 A www.example.com"
"78705","2016-09-25 02:31:36.616091","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x882d AAAA www.example.com"
"78708","2016-09-25 02:31:36.634128","192.168.1.240","93.184.216.34","TCP","74","54821  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=10690426 TSecr=0 WS=16"
"78710","2016-09-25 02:31:36.789085","192.168.1.240","93.184.216.34","TCP","66","54821  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10690466 TSecr=2096500288"
"78711","2016-09-25 02:31:36.789254","192.168.1.240","93.184.216.34","TCP","66","54821  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=10690466 TSecr=2096500288"
"78713","2016-09-25 02:31:36.791520","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2fe3 A www.example.net"
"78714","2016-09-25 02:31:36.791678","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xb2c0 AAAA www.example.net"
