"No.","Time","Source","Destination","Protocol","Length","Info"
"129615","2016-09-29 03:40:40.605751","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"129668","2016-09-29 03:40:50.841825","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"129684","2016-09-29 03:40:53.270618","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"129709","2016-09-29 03:40:58.730896","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"129814","2016-09-29 03:41:10.117708","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"129818","2016-09-29 03:41:10.371144","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=8811 Ack=8124 Win=27744 Len=0"
"129848","2016-09-29 03:41:15.336180","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"129884","2016-09-29 03:41:17.868214","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"129935","2016-09-29 03:41:22.644462","192.168.1.240","54.239.29.231","TLSv1.2","221","Application Data"
"129941","2016-09-29 03:41:23.082037","192.168.1.240","54.239.29.231","TLSv1.2","221","[TCP Spurious Retransmission] , Application Data"
"129965","2016-09-29 03:41:25.763548","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"130049","2016-09-29 03:41:40.094861","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=8978 Ack=8165 Win=27744 Len=0"
"130050","2016-09-29 03:41:40.094979","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"130078","2016-09-29 03:41:44.896589","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"130081","2016-09-29 03:41:45.098113","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"130153","2016-09-29 03:41:52.789140","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"130310","2016-09-29 03:42:10.124342","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"130317","2016-09-29 03:42:10.831857","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9060 Ack=8206 Win=27744 Len=0"
"130322","2016-09-29 03:42:11.924882","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"130341","2016-09-29 03:42:15.344948","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"130371","2016-09-29 03:42:19.817089","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"130399","2016-09-29 03:42:26.520547","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"130598","2016-09-29 03:42:38.949312","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"130608","2016-09-29 03:42:40.875150","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"130610","2016-09-29 03:42:41.000153","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9101 Ack=8247 Win=27744 Len=0"
"130611","2016-09-29 03:42:41.000680","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"130616","2016-09-29 03:42:41.249808","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9142 Ack=8288 Win=27744 Len=0"
"130647","2016-09-29 03:42:45.102798","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"130653","2016-09-29 03:42:46.836270","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"130757","2016-09-29 03:43:05.973685","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"130783","2016-09-29 03:43:10.980183","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"130785","2016-09-29 03:43:11.240522","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"130788","2016-09-29 03:43:11.453583","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9183 Ack=8329 Win=27744 Len=0"
"130802","2016-09-29 03:43:13.859219","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"130821","2016-09-29 03:43:16.458929","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"130843","2016-09-29 03:43:20.777321","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"130926","2016-09-29 03:43:33.000381","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"130954","2016-09-29 03:43:40.090716","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9183 Ack=8370 Win=27744 Len=0"
"130955","2016-09-29 03:43:40.092073","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"130959","2016-09-29 03:43:40.882733","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"130977","2016-09-29 03:43:45.101524","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"131043","2016-09-29 03:44:00.030065","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"131079","2016-09-29 03:44:05.028004","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"131100","2016-09-29 03:44:07.910076","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"131111","2016-09-29 03:44:10.119206","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"131114","2016-09-29 03:44:10.371041","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9265 Ack=8411 Win=27744 Len=0"
"131138","2016-09-29 03:44:13.055386","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"131150","2016-09-29 03:44:15.335697","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"131247","2016-09-29 03:44:27.048407","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"131299","2016-09-29 03:44:34.941320","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"131403","2016-09-29 03:44:39.948874","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"131406","2016-09-29 03:44:40.097692","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9265 Ack=8452 Win=27744 Len=0"
"131407","2016-09-29 03:44:40.098081","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"131441","2016-09-29 03:44:45.095135","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"131492","2016-09-29 03:44:54.073430","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"131549","2016-09-29 03:45:01.971805","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"131567","2016-09-29 03:45:04.342952","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"131591","2016-09-29 03:45:07.587961","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"131601","2016-09-29 03:45:09.354869","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"131604","2016-09-29 03:45:10.128056","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"131611","2016-09-29 03:45:10.374479","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9347 Ack=8493 Win=27744 Len=0"
"131684","2016-09-29 03:45:21.102235","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"131703","2016-09-29 03:45:23.830919","192.168.1.240","132.163.4.101","NTP","90","NTP Version 4, client"
"131735","2016-09-29 03:45:29.012842","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"131737","2016-09-29 03:45:29.050388","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"131767","2016-09-29 03:45:35.596001","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131768)"
"131769","2016-09-29 03:45:35.598794","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131770)"
"131771","2016-09-29 03:45:35.607514","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131772)"
"131773","2016-09-29 03:45:35.609761","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131774)"
"131775","2016-09-29 03:45:35.613140","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131776)"
"131777","2016-09-29 03:45:35.617135","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131778)"
"131780","2016-09-29 03:45:35.622333","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131781)"
"131782","2016-09-29 03:45:35.624836","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131783)"
"131784","2016-09-29 03:45:35.628723","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131785)"
"131786","2016-09-29 03:45:35.632573","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131787)"
"131788","2016-09-29 03:45:35.637487","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131789)"
"131790","2016-09-29 03:45:35.644779","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131791)"
"131792","2016-09-29 03:45:35.648412","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131793)"
"131794","2016-09-29 03:45:35.652217","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131795)"
"131796","2016-09-29 03:45:35.660158","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131797)"
"131798","2016-09-29 03:45:35.665713","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131799)"
"131800","2016-09-29 03:45:35.671601","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131801)"
"131802","2016-09-29 03:45:35.675678","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131803)"
"131804","2016-09-29 03:45:35.680977","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131805)"
"131806","2016-09-29 03:45:35.683279","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1155/33540, ttl=64 (reply in 131807)"
"131808","2016-09-29 03:45:35.693742","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x277a A www.example.com"
"131809","2016-09-29 03:45:35.693905","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xa2ee AAAA www.example.com"
"131813","2016-09-29 03:45:35.727854","192.168.1.240","93.184.216.34","TCP","74","49169  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=100300427 TSecr=0 WS=16"
"131815","2016-09-29 03:45:35.878614","192.168.1.240","93.184.216.34","TCP","66","49169  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100300466 TSecr=1783962122"
"131816","2016-09-29 03:45:35.879266","192.168.1.240","93.184.216.34","TCP","66","49169  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100300466 TSecr=1783962122"
"131817","2016-09-29 03:45:35.881330","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf75b A www.example.net"
"131818","2016-09-29 03:45:35.881480","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x61b2 AAAA www.example.net"
"131821","2016-09-29 03:45:35.909543","192.168.1.240","93.184.216.34","TCP","74","49170  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=100300473 TSecr=0 WS=16"
"131825","2016-09-29 03:45:36.033527","192.168.1.240","93.184.216.34","TCP","66","49169  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=100300505 TSecr=1783962160"
"131827","2016-09-29 03:45:36.066138","192.168.1.240","93.184.216.34","TCP","66","49170  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100300514 TSecr=534805000"
"131828","2016-09-29 03:45:36.066742","192.168.1.240","93.184.216.34","TCP","66","49170  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100300514 TSecr=534805000"
"131829","2016-09-29 03:45:36.068849","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x38e9 A www.example.org"
"131830","2016-09-29 03:45:36.069010","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xc4cc AAAA www.example.org"
"131833","2016-09-29 03:45:36.101488","192.168.1.240","93.184.216.34","TCP","74","49171  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=100300523 TSecr=0 WS=16"
"131835","2016-09-29 03:45:36.218650","192.168.1.240","93.184.216.34","TCP","66","49170  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=100300553 TSecr=534805039"
"131837","2016-09-29 03:45:36.253623","192.168.1.240","93.184.216.34","TCP","66","49171  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100300562 TSecr=2222768732"
"131838","2016-09-29 03:45:36.253756","192.168.1.240","93.184.216.34","TCP","66","49171  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100300562 TSecr=2222768732"
"131840","2016-09-29 03:45:36.407642","192.168.1.240","93.184.216.34","TCP","66","49171  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=100300601 TSecr=2222768770"
"131865","2016-09-29 03:45:40.097370","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9347 Ack=8534 Win=27744 Len=0"
"131866","2016-09-29 03:45:40.097943","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"131911","2016-09-29 03:45:48.122215","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"131949","2016-09-29 03:45:56.023400","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"131974","2016-09-29 03:46:00.081789","192.168.1.240","72.21.192.213","NTP","90","NTP Version 4, client"
"132037","2016-09-29 03:46:10.125974","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"132043","2016-09-29 03:46:10.374320","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9429 Ack=8575 Win=27744 Len=0"
"132060","2016-09-29 03:46:14.095482","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"132066","2016-09-29 03:46:15.148978","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"132070","2016-09-29 03:46:15.343552","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"132129","2016-09-29 03:46:23.050202","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"132224","2016-09-29 03:46:40.086145","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9429 Ack=8616 Win=27744 Len=0"
"132225","2016-09-29 03:46:40.086254","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"132238","2016-09-29 03:46:42.175051","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"132278","2016-09-29 03:46:50.077998","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"132499","2016-09-29 03:47:09.202767","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"132503","2016-09-29 03:47:10.113731","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"132511","2016-09-29 03:47:10.376341","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9511 Ack=8657 Win=27744 Len=0"
"132546","2016-09-29 03:47:15.331388","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"132562","2016-09-29 03:47:17.105275","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"132672","2016-09-29 03:47:36.229548","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"132696","2016-09-29 03:47:40.089743","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9511 Ack=8698 Win=27744 Len=0"
"132697","2016-09-29 03:47:40.089855","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"132707","2016-09-29 03:47:43.340977","192.168.1.240","138.236.128.36","NTP","90","NTP Version 4, client"
"132710","2016-09-29 03:47:44.132118","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"132838","2016-09-29 03:48:03.254886","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"132864","2016-09-29 03:48:08.260851","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"132874","2016-09-29 03:48:10.120220","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"132878","2016-09-29 03:48:10.366224","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9593 Ack=8739 Win=27744 Len=0"
"132883","2016-09-29 03:48:11.159356","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"132915","2016-09-29 03:48:15.331329","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"133005","2016-09-29 03:48:30.280976","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"133028","2016-09-29 03:48:38.186736","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"133048","2016-09-29 03:48:40.085939","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9593 Ack=8780 Win=27744 Len=0"
"133049","2016-09-29 03:48:40.086050","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"133142","2016-09-29 03:48:57.308694","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"133296","2016-09-29 03:49:05.215910","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"133307","2016-09-29 03:49:05.906399","AmazonTe_56:cc:d3","Tp-LinkT_51:33:e9","EAPOL","113","Key (Group Message 2 of 2)"
"133339","2016-09-29 03:49:10.112575","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"133340","2016-09-29 03:49:10.229384","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"133345","2016-09-29 03:49:10.362152","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9675 Ack=8821 Win=27744 Len=0"
"133372","2016-09-29 03:49:15.327170","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"133429","2016-09-29 03:49:24.333195","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"133489","2016-09-29 03:49:32.241268","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"133507","2016-09-29 03:49:37.245693","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"133519","2016-09-29 03:49:40.089814","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9675 Ack=8862 Win=27744 Len=0"
"133520","2016-09-29 03:49:40.089931","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"133576","2016-09-29 03:49:51.377371","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"133627","2016-09-29 03:49:59.268560","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"133680","2016-09-29 03:50:08.644554","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"133686","2016-09-29 03:50:10.117275","192.168.1.240","54.239.29.231","TLSv1.2","95","Application Data"
"133689","2016-09-29 03:50:10.367189","192.168.1.240","54.239.29.231","TCP","54","57233  >  443 [ACK] Seq=9757 Ack=8903 Win=27744 Len=0"
"133704","2016-09-29 03:50:13.889880","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"133721","2016-09-29 03:50:18.385935","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"133748","2016-09-29 03:50:25.908359","192.168.1.240","132.163.4.101","NTP","90","NTP Version 4, client"
"133758","2016-09-29 03:50:26.296366","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"133823","2016-09-29 03:50:35.595825","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133824)"
"133825","2016-09-29 03:50:35.608690","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133826)"
"133828","2016-09-29 03:50:35.614559","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133829)"
"133830","2016-09-29 03:50:35.616581","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133831)"
"133832","2016-09-29 03:50:35.620655","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133833)"
"133834","2016-09-29 03:50:35.625211","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133835)"
"133836","2016-09-29 03:50:35.628019","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133837)"
"133838","2016-09-29 03:50:35.631798","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133839)"
"133840","2016-09-29 03:50:35.636395","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133841)"
"133842","2016-09-29 03:50:35.639821","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133843)"
"133844","2016-09-29 03:50:35.645093","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133845)"
"133846","2016-09-29 03:50:35.651421","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133847)"
"133848","2016-09-29 03:50:35.657520","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133849)"
"133850","2016-09-29 03:50:35.663325","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133851)"
"133852","2016-09-29 03:50:35.667157","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133853)"
"133854","2016-09-29 03:50:35.672602","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133855)"
"133856","2016-09-29 03:50:35.678942","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133857)"
"133858","2016-09-29 03:50:35.682596","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133859)"
"133860","2016-09-29 03:50:35.686666","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133861)"
"133862","2016-09-29 03:50:35.695614","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=22026/2646, ttl=64 (reply in 133863)"
"133864","2016-09-29 03:50:35.704565","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x6c18 A www.example.com"
"133865","2016-09-29 03:50:35.704735","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x4b2b AAAA www.example.com"
"133868","2016-09-29 03:50:35.738214","192.168.1.240","93.184.216.34","TCP","74","57393  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=100377230 TSecr=0 WS=16"
"133871","2016-09-29 03:50:35.889641","192.168.1.240","93.184.216.34","TCP","66","57393  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100377269 TSecr=2723136377"
"133872","2016-09-29 03:50:35.890253","192.168.1.240","93.184.216.34","TCP","66","57393  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100377269 TSecr=2723136377"
"133873","2016-09-29 03:50:35.892122","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x4843 A www.example.net"
"133874","2016-09-29 03:50:35.892272","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xe480 AAAA www.example.net"
"133877","2016-09-29 03:50:35.908098","192.168.1.240","93.184.216.34","TCP","74","57394  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=100377273 TSecr=0 WS=16"
"133879","2016-09-29 03:50:36.041847","192.168.1.240","93.184.216.34","TCP","66","57393  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=100377308 TSecr=2723136415"
"133881","2016-09-29 03:50:36.053714","192.168.1.240","93.184.216.34","TCP","66","57394  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100377311 TSecr=2566397502"
"133882","2016-09-29 03:50:36.054664","192.168.1.240","93.184.216.34","TCP","66","57394  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=100377311 TSecr=2566397502"
"133883","2016-09-29 03:50:36.056246","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd2ff A www.example.org"
"133884","2016-09-29 03:50:36.056393","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf8f9 AAAA www.example.org"
"133887","2016-09-29 03:50:36.071707","192.168.1.240","93.184.216.34","TCP","74","57395  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=100377315 TSecr=0 WS=16"
