"No.","Time","Source","Destination","Protocol","Length","Info"
"36856","2016-09-27 00:50:53.612226","192.168.1.240","176.32.98.204","TLSv1.2","221","Application Data"
"37053","2016-09-27 00:51:23.642087","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"37056","2016-09-27 00:51:23.896366","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8551 Ack=8159 Win=27744 Len=0"
"37213","2016-09-27 00:51:47.447494","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8551 Ack=8200 Win=27744 Len=0"
"37214","2016-09-27 00:51:47.448058","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"37364","2016-09-27 00:52:17.473237","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"37367","2016-09-27 00:52:17.728795","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8633 Ack=8241 Win=27744 Len=0"
"37488","2016-09-27 00:52:47.447909","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8633 Ack=8282 Win=27744 Len=0"
"37489","2016-09-27 00:52:47.448024","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"37665","2016-09-27 00:53:17.477179","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"37668","2016-09-27 00:53:17.724188","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8715 Ack=8323 Win=27744 Len=0"
"37830","2016-09-27 00:53:47.448439","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8715 Ack=8364 Win=27744 Len=0"
"37831","2016-09-27 00:53:47.448905","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"38090","2016-09-27 00:54:17.476010","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"38097","2016-09-27 00:54:18.181057","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8797 Ack=8405 Win=27744 Len=0"
"38222","2016-09-27 00:54:47.447638","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8797 Ack=8446 Win=27744 Len=0"
"38223","2016-09-27 00:54:47.447756","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"38345","2016-09-27 00:55:17.477456","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"38350","2016-09-27 00:55:17.727793","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8879 Ack=8487 Win=27744 Len=0"
"38468","2016-09-27 00:55:42.140913","192.168.1.240","93.184.216.34","TCP","74","51291  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53454070 TSecr=0 WS=16"
"38474","2016-09-27 00:55:42.298306","192.168.1.240","93.184.216.34","TCP","66","51291  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53454111 TSecr=2826832203"
"38475","2016-09-27 00:55:42.298851","192.168.1.240","93.184.216.34","TCP","66","51291  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53454111 TSecr=2826832203"
"38480","2016-09-27 00:55:42.315364","192.168.1.240","93.184.216.34","TCP","74","51292  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53454115 TSecr=0 WS=16"
"38484","2016-09-27 00:55:42.451244","192.168.1.240","93.184.216.34","TCP","66","51291  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53454150 TSecr=2826832242"
"38486","2016-09-27 00:55:42.462275","192.168.1.240","93.184.216.34","TCP","66","51292  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53454153 TSecr=2419768317"
"38487","2016-09-27 00:55:42.463009","192.168.1.240","93.184.216.34","TCP","66","51292  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53454153 TSecr=2419768317"
"38492","2016-09-27 00:55:42.494049","192.168.1.240","93.184.216.34","TCP","74","51293  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53454161 TSecr=0 WS=16"
"38496","2016-09-27 00:55:42.614765","192.168.1.240","93.184.216.34","TCP","66","51292  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53454192 TSecr=2419768354"
"38498","2016-09-27 00:55:42.649769","192.168.1.240","93.184.216.34","TCP","66","51293  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53454201 TSecr=2826849330"
"38499","2016-09-27 00:55:42.650269","192.168.1.240","93.184.216.34","TCP","66","51293  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53454201 TSecr=2826849330"
"38501","2016-09-27 00:55:42.813646","192.168.1.240","93.184.216.34","TCP","66","51293  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53454240 TSecr=2826849369"
"38538","2016-09-27 00:55:47.450557","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8879 Ack=8528 Win=27744 Len=0"
"38539","2016-09-27 00:55:47.451095","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"38682","2016-09-27 00:56:17.478306","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"38685","2016-09-27 00:56:17.731646","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8961 Ack=8569 Win=27744 Len=0"
"38846","2016-09-27 00:56:47.449385","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=8961 Ack=8610 Win=27744 Len=0"
"38847","2016-09-27 00:56:47.450095","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39009","2016-09-27 00:57:17.487018","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39012","2016-09-27 00:57:17.924580","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"39018","2016-09-27 00:57:18.197955","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9043 Ack=8651 Win=27744 Len=0"
"39148","2016-09-27 00:57:47.449021","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9043 Ack=8692 Win=27744 Len=0"
"39149","2016-09-27 00:57:47.449165","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39295","2016-09-27 00:58:17.480058","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39298","2016-09-27 00:58:17.732897","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9125 Ack=8733 Win=27744 Len=0"
"39435","2016-09-27 00:58:47.721544","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39440","2016-09-27 00:58:47.893418","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9166 Ack=8774 Win=27744 Len=0"
"39441","2016-09-27 00:58:47.893522","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39446","2016-09-27 00:58:48.145148","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9207 Ack=8815 Win=27744 Len=0"
"39607","2016-09-27 00:59:18.134775","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39612","2016-09-27 00:59:18.346758","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9248 Ack=8856 Win=27744 Len=0"
"39731","2016-09-27 00:59:47.446011","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9248 Ack=8897 Win=27744 Len=0"
"39732","2016-09-27 00:59:47.446131","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39905","2016-09-27 01:00:17.474077","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"39914","2016-09-27 01:00:17.915336","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"39918","2016-09-27 01:00:18.170021","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9330 Ack=8938 Win=27744 Len=0"
"40060","2016-09-27 01:00:42.103774","192.168.1.240","93.184.216.34","TCP","74","42363  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53530859 TSecr=0 WS=16"
"40063","2016-09-27 01:00:42.252356","192.168.1.240","93.184.216.34","TCP","66","42363  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53530897 TSecr=2520649049"
"40064","2016-09-27 01:00:42.252993","192.168.1.240","93.184.216.34","TCP","66","42363  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53530897 TSecr=2520649049"
"40069","2016-09-27 01:00:42.270993","192.168.1.240","93.184.216.34","TCP","74","42364  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53530901 TSecr=0 WS=16"
"40073","2016-09-27 01:00:42.428130","192.168.1.240","93.184.216.34","TCP","66","42363  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53530936 TSecr=2520649087"
"40074","2016-09-27 01:00:42.439813","192.168.1.240","93.184.216.34","TCP","66","42364  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53530945 TSecr=2177095282"
"40075","2016-09-27 01:00:42.440429","192.168.1.240","93.184.216.34","TCP","66","42364  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53530945 TSecr=2177095282"
"40080","2016-09-27 01:00:42.460360","192.168.1.240","93.184.216.34","TCP","74","42365  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53530950 TSecr=0 WS=16"
"40082","2016-09-27 01:00:42.592149","192.168.1.240","93.184.216.34","TCP","66","42364  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53530984 TSecr=2177095324"
"40084","2016-09-27 01:00:42.615591","192.168.1.240","93.184.216.34","TCP","66","42365  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53530990 TSecr=489131644"
"40085","2016-09-27 01:00:42.615711","192.168.1.240","93.184.216.34","TCP","66","42365  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53530990 TSecr=489131644"
"40087","2016-09-27 01:00:42.769936","192.168.1.240","93.184.216.34","TCP","66","42365  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53531029 TSecr=489131683"
"40119","2016-09-27 01:00:47.450068","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9330 Ack=8979 Win=27744 Len=0"
"40120","2016-09-27 01:00:47.450694","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"40325","2016-09-27 01:01:17.474789","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"40331","2016-09-27 01:01:18.177689","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9412 Ack=9020 Win=27744 Len=0"
"40463","2016-09-27 01:01:47.449408","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9412 Ack=9061 Win=27744 Len=0"
"40464","2016-09-27 01:01:47.450141","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"40613","2016-09-27 01:02:17.478391","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"40617","2016-09-27 01:02:17.732196","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9494 Ack=9102 Win=27744 Len=0"
"40733","2016-09-27 01:02:47.444030","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9494 Ack=9143 Win=27744 Len=0"
"40734","2016-09-27 01:02:47.444138","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"40885","2016-09-27 01:03:17.473852","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"40888","2016-09-27 01:03:17.720369","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9576 Ack=9184 Win=27744 Len=0"
"41024","2016-09-27 01:03:47.439887","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9576 Ack=9225 Win=27744 Len=0"
"41025","2016-09-27 01:03:47.440006","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"41159","2016-09-27 01:04:17.470179","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"41162","2016-09-27 01:04:17.911570","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"41165","2016-09-27 01:04:18.177201","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9658 Ack=9266 Win=27744 Len=0"
"41291","2016-09-27 01:04:47.443887","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9658 Ack=9307 Win=27744 Len=0"
"41292","2016-09-27 01:04:47.444007","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"41443","2016-09-27 01:05:17.470354","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"41449","2016-09-27 01:05:17.915298","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"41452","2016-09-27 01:05:18.173108","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9740 Ack=9348 Win=27744 Len=0"
"41611","2016-09-27 01:05:42.137439","192.168.1.240","93.184.216.34","TCP","74","55208  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53607667 TSecr=0 WS=16"
"41614","2016-09-27 01:05:42.282680","192.168.1.240","93.184.216.34","TCP","66","55208  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53607705 TSecr=496172745"
"41615","2016-09-27 01:05:42.283338","192.168.1.240","93.184.216.34","TCP","66","55208  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53607705 TSecr=496172745"
"41620","2016-09-27 01:05:42.314370","192.168.1.240","93.184.216.34","TCP","74","55209  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53607713 TSecr=0 WS=16"
"41623","2016-09-27 01:05:42.435079","192.168.1.240","93.184.216.34","TCP","66","55208  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53607744 TSecr=496172781"
"41626","2016-09-27 01:05:42.470697","192.168.1.240","93.184.216.34","TCP","66","55209  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53607753 TSecr=743741350"
"41627","2016-09-27 01:05:42.470828","192.168.1.240","93.184.216.34","TCP","66","55209  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53607753 TSecr=743741350"
"41632","2016-09-27 01:05:42.493792","192.168.1.240","93.184.216.34","TCP","74","55210  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53607759 TSecr=0 WS=16"
"41634","2016-09-27 01:05:42.622569","192.168.1.240","93.184.216.34","TCP","66","55209  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53607792 TSecr=743741389"
"41636","2016-09-27 01:05:42.646139","192.168.1.240","93.184.216.34","TCP","66","55210  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53607798 TSecr=2678858110"
"41637","2016-09-27 01:05:42.646259","192.168.1.240","93.184.216.34","TCP","66","55210  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53607798 TSecr=2678858110"
"41642","2016-09-27 01:05:42.798235","192.168.1.240","93.184.216.34","TCP","66","55210  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53607837 TSecr=2678858148"
"41668","2016-09-27 01:05:47.441638","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9740 Ack=9389 Win=27744 Len=0"
"41669","2016-09-27 01:05:47.442249","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"41682","2016-09-27 01:05:50.811852","192.168.1.240","54.239.26.180","TLSv1","91","Encrypted Alert"
"41683","2016-09-27 01:05:50.844311","192.168.1.240","54.239.26.180","TCP","54","47367  >  443 [RST, ACK] Seq=2997 Ack=3238 Win=13152 Len=0"
"41686","2016-09-27 01:05:50.997887","192.168.1.240","72.21.207.120","TCP","74","46699  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53609936 TSecr=0 WS=16"
"41688","2016-09-27 01:05:51.208441","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=1 Ack=1 Win=4384 Len=0"
"41690","2016-09-27 01:05:51.348887","192.168.1.240","72.21.207.120","TLSv1","571","Client Hello"
"41698","2016-09-27 01:05:51.560454","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=518 Ack=1461 Win=7312 Len=0"
"41699","2016-09-27 01:05:51.562690","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=518 Ack=2921 Win=10224 Len=0"
"41700","2016-09-27 01:05:51.563192","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=518 Ack=2976 Win=10224 Len=0"
"41701","2016-09-27 01:05:51.574926","192.168.1.240","72.21.207.120","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"41704","2016-09-27 01:05:51.795185","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=844 Ack=3035 Win=10224 Len=0"
"41705","2016-09-27 01:05:51.804559","192.168.1.240","72.21.207.120","TLSv1","1514","Application Data"
"41706","2016-09-27 01:05:51.804661","192.168.1.240","72.21.207.120","TLSv1","396","Application Data"
"41708","2016-09-27 01:05:52.017060","192.168.1.240","72.21.207.120","TLSv1","368","Application Data, Application Data"
"41710","2016-09-27 01:05:52.290984","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=2960 Ack=3200 Win=13152 Len=0"
"41722","2016-09-27 01:05:53.353774","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=2960 Ack=3237 Win=13152 Len=0"
"41723","2016-09-27 01:05:53.391725","192.168.1.240","72.21.207.120","TCP","54","46699  >  443 [ACK] Seq=2960 Ack=3238 Win=13152 Len=0"
"41858","2016-09-27 01:06:17.470100","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"41863","2016-09-27 01:06:17.728821","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9822 Ack=9430 Win=27744 Len=0"
"42062","2016-09-27 01:06:47.446468","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9822 Ack=9471 Win=27744 Len=0"
"42063","2016-09-27 01:06:47.447016","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"42198","2016-09-27 01:07:17.477857","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"42205","2016-09-27 01:07:18.192243","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9904 Ack=9512 Win=27744 Len=0"
"42311","2016-09-27 01:07:47.451099","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9904 Ack=9553 Win=27744 Len=0"
"42312","2016-09-27 01:07:47.451215","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"42445","2016-09-27 01:08:17.477653","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"42450","2016-09-27 01:08:17.727271","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9986 Ack=9594 Win=27744 Len=0"
"42619","2016-09-27 01:08:47.443388","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=9986 Ack=9635 Win=27744 Len=0"
"42620","2016-09-27 01:08:47.443825","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"42827","2016-09-27 01:09:17.475363","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"42833","2016-09-27 01:09:17.723198","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10068 Ack=9676 Win=27744 Len=0"
"42953","2016-09-27 01:09:47.450205","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10068 Ack=9717 Win=27744 Len=0"
"42954","2016-09-27 01:09:47.450737","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"43088","2016-09-27 01:10:17.479555","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"43095","2016-09-27 01:10:17.730808","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10150 Ack=9758 Win=27744 Len=0"
"43284","2016-09-27 01:10:42.092354","192.168.1.240","93.184.216.34","TCP","74","45071  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53684456 TSecr=0 WS=16"
"43287","2016-09-27 01:10:42.246548","192.168.1.240","93.184.216.34","TCP","66","45071  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53684496 TSecr=2677517716"
"43288","2016-09-27 01:10:42.247150","192.168.1.240","93.184.216.34","TCP","66","45071  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53684496 TSecr=2677517716"
"43293","2016-09-27 01:10:42.274824","192.168.1.240","93.184.216.34","TCP","74","45072  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53684502 TSecr=0 WS=16"
"43299","2016-09-27 01:10:42.399522","192.168.1.240","93.184.216.34","TCP","66","45071  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53684535 TSecr=2677517755"
"43301","2016-09-27 01:10:42.422399","192.168.1.240","93.184.216.34","TCP","66","45072  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53684541 TSecr=2677539054"
"43302","2016-09-27 01:10:42.423117","192.168.1.240","93.184.216.34","TCP","66","45072  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53684541 TSecr=2677539054"
"43308","2016-09-27 01:10:42.451260","192.168.1.240","93.184.216.34","TCP","74","45073  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53684548 TSecr=0 WS=16"
"43310","2016-09-27 01:10:42.571129","192.168.1.240","93.184.216.34","TCP","66","45072  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53684579 TSecr=2677539091"
"43312","2016-09-27 01:10:42.608209","192.168.1.240","93.184.216.34","TCP","66","45073  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53684588 TSecr=743816384"
"43313","2016-09-27 01:10:42.608346","192.168.1.240","93.184.216.34","TCP","66","45073  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53684588 TSecr=743816384"
"43315","2016-09-27 01:10:42.758327","192.168.1.240","93.184.216.34","TCP","66","45073  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53684627 TSecr=743816423"
"43329","2016-09-27 01:10:47.445840","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10150 Ack=9799 Win=27744 Len=0"
"43330","2016-09-27 01:10:47.446467","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"43492","2016-09-27 01:11:17.475415","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"43505","2016-09-27 01:11:17.734601","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10232 Ack=9840 Win=27744 Len=0"
"43694","2016-09-27 01:11:47.449604","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10232 Ack=9881 Win=27744 Len=0"
"43695","2016-09-27 01:11:47.450248","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"43872","2016-09-27 01:12:17.481400","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"43883","2016-09-27 01:12:17.734570","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10314 Ack=9922 Win=27744 Len=0"
"44014","2016-09-27 01:12:47.723869","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44018","2016-09-27 01:12:47.902503","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10355 Ack=9963 Win=27744 Len=0"
"44019","2016-09-27 01:12:47.903040","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44024","2016-09-27 01:12:48.153397","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10396 Ack=10004 Win=27744 Len=0"
"44152","2016-09-27 01:13:18.145624","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44155","2016-09-27 01:13:18.361257","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10437 Ack=10045 Win=27744 Len=0"
"44331","2016-09-27 01:13:47.902955","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10437 Ack=10086 Win=27744 Len=0"
"44332","2016-09-27 01:13:47.903067","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44467","2016-09-27 01:14:17.933366","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44470","2016-09-27 01:14:18.183127","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10519 Ack=10127 Win=27744 Len=0"
"44596","2016-09-27 01:14:47.898163","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10519 Ack=10168 Win=27744 Len=0"
"44597","2016-09-27 01:14:47.898717","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44743","2016-09-27 01:15:17.929879","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"44746","2016-09-27 01:15:18.183160","192.168.1.240","176.32.98.204","TCP","54","51573  >  443 [ACK] Seq=10601 Ack=10209 Win=27744 Len=0"
"44893","2016-09-27 01:15:42.150161","192.168.1.240","93.184.216.34","TCP","74","50239  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53761271 TSecr=0 WS=16"
"44895","2016-09-27 01:15:42.300387","192.168.1.240","93.184.216.34","TCP","66","50239  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53761310 TSecr=2138561673"
"44896","2016-09-27 01:15:42.301190","192.168.1.240","93.184.216.34","TCP","66","50239  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53761310 TSecr=2138561673"
"44902","2016-09-27 01:15:42.332858","192.168.1.240","93.184.216.34","TCP","74","50240  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53761318 TSecr=0 WS=16"
"44904","2016-09-27 01:15:42.452780","192.168.1.240","93.184.216.34","TCP","66","50239  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53761349 TSecr=2138561710"
"44906","2016-09-27 01:15:42.487832","192.168.1.240","93.184.216.34","TCP","66","50240  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53761358 TSecr=2677592775"
"44907","2016-09-27 01:15:42.489281","192.168.1.240","93.184.216.34","TCP","66","50240  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=53761358 TSecr=2677592775"
"44912","2016-09-27 01:15:42.522767","192.168.1.240","93.184.216.34","TCP","74","50241  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=53761366 TSecr=0 WS=16"
"44914","2016-09-27 01:15:42.640948","192.168.1.240","93.184.216.34","TCP","66","50240  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=53761397 TSecr=2677592814"
