"No.","Time","Source","Destination","Protocol","Length","Info"
"4647","1515.969182","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=752507 Win=67264 Len=0 TSval=49291823 TSecr=148416551"
"4648","1515.969183","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=753955 Win=67264 Len=0 TSval=49291823 TSecr=148416551"
"4649","1515.969183","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=755403 Win=67264 Len=0 TSval=49291823 TSecr=148416551"
"4650","1515.969184","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=756851 Win=67264 Len=0 TSval=49291823 TSecr=148416551"
"4651","1515.969344","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=759747 Win=67264 Len=0 TSval=49291823 TSecr=148416551"
"4652","1515.969697","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=761195 Win=65856 Len=0 TSval=49291823 TSecr=148416551"
"4653","1515.969699","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=762643 Win=67264 Len=0 TSval=49291823 TSecr=148416551"
"4666","1515.976661","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=764091 Win=67264 Len=0 TSval=49291824 TSecr=148416571"
"4667","1515.981559","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=774227 Win=69376 Len=0 TSval=49291824 TSecr=148416571"
"4668","1515.981560","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=25649 Ack=778922 Win=69376 Len=0 TSval=49291824 TSecr=148416571"
"4671","1517.727379","192.168.2.3","203.211.199.122","TCP","66","46988  >  443 [ACK] Seq=2406 Ack=1087 Win=18944 Len=0 TSval=49291999 TSecr=149708878"
"4672","1517.774345","192.168.2.3","203.211.199.122","TCP","66","46988  >  443 [ACK] Seq=2406 Ack=1088 Win=18944 Len=0 TSval=49292004 TSecr=149708878"
"4673","1519.459291","192.168.2.3","192.168.2.1","ICMP","98","Echo (ping) request  id=0x0233, seq=1/256, ttl=64 (reply in 4674)"
"4675","1520.484300","192.168.2.3","192.168.2.1","ICMP","98","Echo (ping) request  id=0x0233, seq=2/512, ttl=64 (reply in 4676)"
"4677","1520.523384","192.168.2.3","8.8.8.8","ICMP","98","Echo (ping) request  id=0x0239, seq=1/256, ttl=64 (reply in 4678)"
"4679","1521.534191","192.168.2.3","8.8.8.8","ICMP","98","Echo (ping) request  id=0x0239, seq=2/512, ttl=64 (reply in 4680)"
"4681","1521.547166","192.168.2.3","8.8.8.8","DNS","74","Standard query 0x878c A www.google.com"
"4682","1521.547168","192.168.2.3","8.8.8.8","DNS","74","Standard query 0xf494 AAAA www.google.com"
"4685","1521.918201","192.168.2.3","203.211.199.122","TCP","66","46988  >  443 [RST, ACK] Seq=2406 Ack=1088 Win=18944 Len=0 TSval=49292418 TSecr=149708878"
"4686","1521.918229","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"4691","1521.936267","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=26370 Ack=780370 Win=67968 Len=0 TSval=49292419 TSecr=148422530"
"4692","1521.936269","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=26370 Ack=781818 Win=67264 Len=0 TSval=49292419 TSecr=148422530"
"4693","1521.936270","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=26370 Ack=783266 Win=67264 Len=0 TSval=49292420 TSecr=148422530"
"4694","1521.940268","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=26370 Ack=784120 Win=68288 Len=0 TSval=49292420 TSecr=148422530"
"4695","1522.351587","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4706","1522.363372","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=785568 Win=67968 Len=0 TSval=49292462 TSecr=148422957"
"4707","1522.363374","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=787016 Win=67264 Len=0 TSval=49292462 TSecr=148422957"
"4708","1522.363375","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=788464 Win=67264 Len=0 TSval=49292462 TSecr=148422957"
"4709","1522.363375","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=789912 Win=67264 Len=0 TSval=49292462 TSecr=148422957"
"4718","1522.368912","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=791360 Win=67264 Len=0 TSval=49292463 TSecr=148422957"
"4719","1522.368914","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=792808 Win=65856 Len=0 TSval=49292463 TSecr=148422957"
"4720","1522.368915","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=797152 Win=65856 Len=0 TSval=49292463 TSecr=148422957"
"4721","1522.368915","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=798600 Win=65088 Len=0 TSval=49292463 TSecr=148422957"
"4722","1522.370602","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=800048 Win=67264 Len=0 TSval=49292463 TSecr=148422966"
"4723","1522.370604","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=801496 Win=67264 Len=0 TSval=49292463 TSecr=148422966"
"4724","1522.370604","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=802944 Win=67264 Len=0 TSval=49292463 TSecr=148422966"
"4725","1522.370605","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=804392 Win=67264 Len=0 TSval=49292463 TSecr=148422966"
"4726","1522.371071","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=805840 Win=65856 Len=0 TSval=49292463 TSecr=148422966"
"4727","1522.371073","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=807288 Win=65088 Len=0 TSval=49292463 TSecr=148422966"
"4732","1522.377247","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27059 Ack=814676 Win=69376 Len=0 TSval=49292464 TSecr=148422966"
"4733","1522.429439","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4752","1522.453252","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27748 Ack=820468 Win=69376 Len=0 TSval=49292471 TSecr=148423047"
"4753","1522.453577","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27748 Ack=829156 Win=69376 Len=0 TSval=49292471 TSecr=148423047"
"4754","1522.455523","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27748 Ack=839769 Win=69376 Len=0 TSval=49292472 TSecr=148423047"
"4759","1522.460880","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=27748 Ack=845202 Win=69376 Len=0 TSval=49292472 TSecr=148423056"
"4760","1523.124362","192.168.2.3","216.58.197.14","TLSv1.2","162","Application Data"
"4762","1523.131157","192.168.2.3","216.58.197.14","TLSv1.2","104","Application Data"
"4763","1523.131159","192.168.2.3","216.58.197.14","TLSv1.2","289","Application Data"
"4767","1523.177535","192.168.2.3","216.58.197.14","TCP","66","42693  >  443 [ACK] Seq=2241 Ack=1472 Win=19968 Len=0 TSval=49292544 TSecr=3055538423"
"4772","1523.212597","192.168.2.3","216.58.197.14","TCP","66","42693  >  443 [ACK] Seq=2241 Ack=1540 Win=19968 Len=0 TSval=49292547 TSecr=3055538499"
"4773","1523.212599","192.168.2.3","216.58.197.14","TCP","66","42693  >  443 [ACK] Seq=2241 Ack=1739 Win=21056 Len=0 TSval=49292547 TSecr=3055538499"
"4774","1523.212988","192.168.2.3","216.58.197.14","TCP","66","42693  >  443 [ACK] Seq=2241 Ack=1870 Win=22144 Len=0 TSval=49292547 TSecr=3055538499"
"4775","1523.213229","192.168.2.3","216.58.197.14","TCP","66","42693  >  443 [ACK] Seq=2241 Ack=1908 Win=22144 Len=0 TSval=49292547 TSecr=3055538499"
"4776","1523.214167","192.168.2.3","216.58.197.14","TLSv1.2","104","Application Data"
"4778","1527.980465","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"4783","1528.002460","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=28469 Ack=846650 Win=67968 Len=0 TSval=49293026 TSecr=148428595"
"4784","1528.002461","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=28469 Ack=848098 Win=67264 Len=0 TSval=49293026 TSecr=148428595"
"4785","1528.002978","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=28469 Ack=849546 Win=67264 Len=0 TSval=49293026 TSecr=148428595"
"4786","1528.002980","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=28469 Ack=850400 Win=68288 Len=0 TSval=49293026 TSecr=148428595"
"4787","1528.421999","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4798","1528.455630","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=851848 Win=67968 Len=0 TSval=49293070 TSecr=148429035"
"4799","1528.455632","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=853296 Win=67264 Len=0 TSval=49293070 TSecr=148429035"
"4800","1528.455633","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=854744 Win=67264 Len=0 TSval=49293071 TSecr=148429035"
"4801","1528.455634","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=856192 Win=67264 Len=0 TSval=49293071 TSecr=148429035"
"4802","1528.455634","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=857640 Win=65856 Len=0 TSval=49293071 TSecr=148429035"
"4803","1528.455635","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=859088 Win=65088 Len=0 TSval=49293071 TSecr=148429035"
"4804","1528.455635","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=860536 Win=63680 Len=0 TSval=49293071 TSecr=148429035"
"4805","1528.455636","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=861984 Win=67264 Len=0 TSval=49293071 TSecr=148429035"
"4806","1528.455636","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=863432 Win=67264 Len=0 TSval=49293071 TSecr=148429035"
"4807","1528.455637","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=864880 Win=67264 Len=0 TSval=49293071 TSecr=148429035"
"4820","1528.474346","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=866328 Win=67264 Len=0 TSval=49293073 TSecr=148429059"
"4821","1528.474348","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=867776 Win=67264 Len=0 TSval=49293073 TSecr=148429059"
"4822","1528.474349","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=869224 Win=67264 Len=0 TSval=49293073 TSecr=148429059"
"4823","1528.474349","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=870672 Win=67264 Len=0 TSval=49293073 TSecr=148429059"
"4824","1528.474350","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=872120 Win=65856 Len=0 TSval=49293073 TSecr=148429059"
"4825","1528.474350","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=873568 Win=65088 Len=0 TSval=49293073 TSecr=148429059"
"4826","1528.479185","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29158 Ack=881285 Win=69376 Len=0 TSval=49293074 TSecr=148429059"
"4827","1534.050019","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"4832","1534.069924","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29879 Ack=882733 Win=67968 Len=0 TSval=49293633 TSecr=148434668"
"4833","1534.069926","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29879 Ack=884181 Win=67264 Len=0 TSval=49293633 TSecr=148434668"
"4834","1534.070298","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29879 Ack=885629 Win=67264 Len=0 TSval=49293633 TSecr=148434668"
"4835","1534.070518","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=29879 Ack=886477 Win=68288 Len=0 TSval=49293633 TSecr=148434668"
"4836","1534.391999","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4847","1534.418738","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=887925 Win=67968 Len=0 TSval=49293667 TSecr=148435004"
"4848","1534.418740","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=889373 Win=67264 Len=0 TSval=49293667 TSecr=148435004"
"4849","1534.418740","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=890821 Win=67264 Len=0 TSval=49293667 TSecr=148435004"
"4850","1534.418741","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=892269 Win=67264 Len=0 TSval=49293667 TSecr=148435004"
"4851","1534.418741","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=893717 Win=67264 Len=0 TSval=49293667 TSecr=148435004"
"4852","1534.418742","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=895165 Win=67264 Len=0 TSval=49293667 TSecr=148435004"
"4853","1534.418742","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=896613 Win=67264 Len=0 TSval=49293667 TSecr=148435004"
"4854","1534.418743","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=900957 Win=65856 Len=0 TSval=49293667 TSecr=148435004"
"4867","1534.426855","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=902405 Win=67264 Len=0 TSval=49293669 TSecr=148435023"
"4868","1534.426857","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=903853 Win=67264 Len=0 TSval=49293669 TSecr=148435023"
"4869","1534.426858","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=905301 Win=67264 Len=0 TSval=49293669 TSecr=148435023"
"4870","1534.430068","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=30568 Ack=916934 Win=69376 Len=0 TSval=49293669 TSecr=148435023"
"4871","1540.090421","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"4876","1540.123449","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31289 Ack=918382 Win=67968 Len=0 TSval=49294238 TSecr=148440712"
"4877","1540.123465","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31289 Ack=919830 Win=67264 Len=0 TSval=49294238 TSecr=148440712"
"4878","1540.123465","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31289 Ack=921278 Win=67264 Len=0 TSval=49294238 TSecr=148440712"
"4879","1540.123466","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31289 Ack=922132 Win=68288 Len=0 TSval=49294238 TSecr=148440712"
"4880","1540.342296","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4891","1540.357144","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=923580 Win=67968 Len=0 TSval=49294262 TSecr=148440954"
"4892","1540.357146","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=925028 Win=67264 Len=0 TSval=49294262 TSecr=148440954"
"4893","1540.357147","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=926476 Win=67264 Len=0 TSval=49294262 TSecr=148440954"
"4894","1540.359499","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=936612 Win=63680 Len=0 TSval=49294262 TSecr=148440954"
"4901","1540.363471","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=938060 Win=67264 Len=0 TSval=49294262 TSecr=148440961"
"4902","1540.363472","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=939508 Win=67264 Len=0 TSval=49294262 TSecr=148440961"
"4909","1540.366923","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=940956 Win=67264 Len=0 TSval=49294263 TSecr=148440961"
"4910","1540.366925","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=942404 Win=67264 Len=0 TSval=49294263 TSecr=148440961"
"4911","1540.366926","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=943852 Win=65856 Len=0 TSval=49294263 TSecr=148440961"
"4912","1540.366926","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=945300 Win=65088 Len=0 TSval=49294263 TSecr=148440961"
"4913","1540.375463","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=31978 Ack=952650 Win=69376 Len=0 TSval=49294264 TSecr=148440964"
"4914","1542.711597","192.168.2.3","203.211.199.122","TLSv1.2","775","Application Data"
"4916","1542.716907","192.168.2.3","203.211.199.122","TCP","66","46989  >  443 [ACK] Seq=3824 Ack=1674 Win=21056 Len=0 TSval=49294498 TSecr=149733871"
"4917","1543.413570","192.168.2.3","108.177.97.188","TCP","66","[TCP Keep-Alive] 42999  >  5228 [ACK] Seq=326 Ack=326 Win=661 Len=0 TSval=49294568 TSecr=534304708"
"4919","1546.152276","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"4924","1546.168308","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=32699 Ack=954098 Win=67968 Len=0 TSval=49294843 TSecr=148446766"
"4925","1546.168310","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=32699 Ack=955546 Win=67264 Len=0 TSval=49294843 TSecr=148446766"
"4926","1546.168859","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=32699 Ack=956994 Win=65856 Len=0 TSval=49294843 TSecr=148446766"
"4927","1546.168861","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=32699 Ack=957848 Win=65088 Len=0 TSval=49294843 TSecr=148446766"
"4928","1546.284547","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4939","1546.301524","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=959296 Win=67968 Len=0 TSval=49294856 TSecr=148446898"
"4940","1546.301526","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=960744 Win=67264 Len=0 TSval=49294856 TSecr=148446898"
"4941","1546.301527","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=962192 Win=65856 Len=0 TSval=49294856 TSecr=148446898"
"4942","1546.302110","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=963640 Win=67264 Len=0 TSval=49294856 TSecr=148446898"
"4943","1546.302112","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=972328 Win=61568 Len=0 TSval=49294856 TSecr=148446898"
"4956","1546.307775","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=973776 Win=67264 Len=0 TSval=49294857 TSecr=148446906"
"4957","1546.311324","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=33388 Ack=988497 Win=69376 Len=0 TSval=49294857 TSecr=148446906"
"4958","1547.501085","192.168.2.3","108.177.97.188","TCP","66","[TCP Keep-Alive] 43011  >  5228 [ACK] Seq=26 Ack=24 Win=450 Len=0 TSval=49294976 TSecr=785148589"
"4960","1549.251525","192.168.2.3","8.8.8.8","DNS","75","Standard query 0xe645 A time.google.com"
"4961","1549.251528","192.168.2.3","8.8.8.8","DNS","75","Standard query 0x0df9 AAAA time.google.com"
"4964","1549.298137","192.168.2.3","216.239.35.4","NTP","90","NTP Version 3, client"
"4966","1552.235317","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"4971","1552.256489","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34109 Ack=989945 Win=67968 Len=0 TSval=49295452 TSecr=148452856"
"4972","1552.256491","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34109 Ack=991393 Win=67264 Len=0 TSval=49295452 TSecr=148452856"
"4973","1552.256762","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34109 Ack=992841 Win=67264 Len=0 TSval=49295452 TSecr=148452856"
"4974","1552.256909","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34109 Ack=993694 Win=68288 Len=0 TSval=49295452 TSecr=148452856"
"4975","1552.650172","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"4986","1552.678746","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=995142 Win=67968 Len=0 TSval=49295494 TSecr=148453271"
"4987","1552.678748","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=996590 Win=67264 Len=0 TSval=49295494 TSecr=148453271"
"4988","1552.678749","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=998038 Win=67264 Len=0 TSval=49295494 TSecr=148453271"
"4995","1552.690195","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1006726 Win=67264 Len=0 TSval=49295494 TSecr=148453271"
"4996","1552.690197","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1008174 Win=65856 Len=0 TSval=49295494 TSecr=148453271"
"4997","1552.690198","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1011070 Win=67264 Len=0 TSval=49295495 TSecr=148453284"
"4998","1552.690198","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1012518 Win=67264 Len=0 TSval=49295495 TSecr=148453284"
"4999","1552.690441","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1013966 Win=67264 Len=0 TSval=49295495 TSecr=148453284"
"5000","1552.691036","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1016862 Win=65088 Len=0 TSval=49295495 TSecr=148453284"
"5007","1552.698480","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1019758 Win=67264 Len=0 TSval=49295496 TSecr=148453296"
"5008","1552.702365","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=34798 Ack=1025155 Win=69376 Len=0 TSval=49295496 TSecr=148453296"
"5009","1552.734627","192.168.2.3","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"5010","1552.734630","192.168.2.3","224.0.0.251","MDNS","413","Standard query response 0x0000 PTR Google-Home-d8ff63fb78680c8a1c8ccacd5fd7f560._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 d8ff63fb-7868-0c8a-1c8c-cacd5fd7f560.local A, cache flush 192.168.2.3"
"5011","1552.742656","192.168.2.3","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlezone._tcp.local, ""QM"" question"
"5012","1552.742660","192.168.2.3","224.0.0.251","MDNS","119","Standard query 0x0000 SRV d8ff63fb-7868-0c8a-1c8c-cacd5fd7f560._googlezone._tcp.local, ""QM"" question"
"5013","1552.742661","192.168.2.3","224.0.0.251","MDNS","268","Standard query response 0x0000 PTR d8ff63fb-7868-0c8a-1c8c-cacd5fd7f560._googlezone._tcp.local TXT, cache flush SRV, cache flush 210 61 10001 d8ff63fb-7868-0c8a-1c8c-cacd5fd7f560.local A, cache flush 192.168.2.3"
"5014","1552.742661","192.168.2.3","224.0.0.251","MDNS","186","Standard query response 0x0000 SRV, cache flush 210 61 10001 d8ff63fb-7868-0c8a-1c8c-cacd5fd7f560.local A, cache flush 192.168.2.3"
"5015","1552.757760","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
"5032","1552.780450","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=35487 Ack=1032395 Win=69376 Len=0 TSval=49295504 TSecr=148453372"
"5033","1552.780453","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=35487 Ack=1039635 Win=69376 Len=0 TSval=49295504 TSecr=148453372"
"5034","1552.780454","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=35487 Ack=1043008 Win=69376 Len=0 TSval=49295504 TSecr=148453372"
"5041","1552.791645","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=35487 Ack=1055565 Win=69376 Len=0 TSval=49295505 TSecr=148453372"
"5042","1554.462546","192.168.2.3","216.58.197.4","TCP","66","[TCP Keep-Alive] 53469  >  443 [ACK] Seq=175387 Ack=28116 Win=42304 Len=0 TSval=49295672 TSecr=2888772529"
"5044","1557.639598","192.168.2.3","8.8.8.8","DNS","89","Standard query 0x76b6 A connectivitycheck.gstatic.com"
"5046","1557.726057","192.168.2.3","216.58.197.3","GQUIC","1392","Client Hello, PKN: 1, CID: 12927166431839741627"
"5047","1557.728126","192.168.2.3","216.58.197.3","GQUIC","407","Payload (Encrypted), PKN: 2, CID: 12927166431839741627"
"5051","1557.767783","192.168.2.3","216.58.197.3","GQUIC","83","Payload (Encrypted), PKN: 3, CID: 12927166431839741627"
"5052","1557.767787","192.168.2.3","216.58.197.3","GQUIC","72","Payload (Encrypted), PKN: 4, CID: 12927166431839741627"
"5054","1557.822272","192.168.2.3","216.58.197.3","GQUIC","72","Payload (Encrypted), PKN: 5, CID: 12927166431839741627"
"5055","1558.305647","192.168.2.3","203.211.199.120","TLSv1.2","787","Application Data"
"5060","1558.323066","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=36208 Ack=1057013 Win=67968 Len=0 TSval=49296059 TSecr=148458923"
"5061","1558.323253","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=36208 Ack=1058461 Win=67264 Len=0 TSval=49296059 TSecr=148458923"
"5062","1558.323490","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=36208 Ack=1059909 Win=67264 Len=0 TSval=49296059 TSecr=148458923"
"5063","1558.323978","192.168.2.3","203.211.199.120","TCP","66","33988  >  443 [ACK] Seq=36208 Ack=1060762 Win=68288 Len=0 TSval=49296059 TSecr=148458923"
"5064","1558.688012","192.168.2.3","203.211.199.120","TLSv1.2","755","Application Data"
